sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise,model_prompt
118e35a272cfbbe434d11189518a57998342b1262c618f2cbdae867087180e55,test,Male,Medicine,Intern,MW,mcq,,"A 74-year-old woman presents to the emergency room with sudden onset abdominal pain and vomiting. Her abdominal exam is soft withmild  tenderness to deep palpation, but she is writhing on the bed in pain. The next most appropriate step in management is: ","A 74-year-old woman presents to the emergency room with sudden onset abdominal pain and vomiting. Her abdominal exam is soft withmild tenderness to deep palpation, but she is writhing on the bed in pain. The next most appropriate step in management is: ","
A. Initiation of intravenous fluids, antibiotics, and heparin, 
B. CT scan of the abdomen and pelvis, 
C. Echocardiography of the heart, 
D. Emergent laparotomy, 
E. Abdominal USS",A,,Gastroenterology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 74-year-old woman presents to the emergency room with sudden onset abdominal pain and vomiting. Her abdominal exam is soft withmild  tenderness to deep palpation, but she is writhing on the bed in pain. The next most appropriate step in management is: 

###Options:
A. Initiation of intravenous fluids, antibiotics, and heparin, 
B. CT scan of the abdomen and pelvis, 
C. Echocardiography of the heart, 
D. Emergent laparotomy, 
E. Abdominal USS

###Answer:"
4c640bd3b50c6aa3b4617e5d984b7366d6e1717a99a438103acdf72889128494,test,Female,Medicine,Licensed Professional,NG,mcq,,"Ambulatory Blood pressure monitoring is useful for
","Ambulatory Blood pressure monitoring is useful for
","
A. Staging Hypertension, 
B. Diagnosis of Masked Hypertension, 
C. Diagnosis of paroxysmal arrhythmias, 
D. Detecting Refractory hypertension, 
E. n/a",B,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Ambulatory Blood pressure monitoring is useful for


###Options:
A. Staging Hypertension, 
B. Diagnosis of Masked Hypertension, 
C. Diagnosis of paroxysmal arrhythmias, 
D. Detecting Refractory hypertension, 
E. n/a

###Answer:"
657308b4ee3102542e5a5d67eb076bd454031da08c363f4306e7751b99087a98,test,Male,Medicine,Intern,MW,mcq,,"A 67-year-old man presents to the outpatient clinic with a CT angiogram, which shows occlusion of the distal aorta and proximal  common iliac arteries. Which of the following symptoms is this patient LEAST likely to experience as a result of this finding? ","A 67-year-old man presents to the outpatient clinic with a CT angiogram, which shows occlusion of the distal aorta and proximal common iliac arteries. Which of the following symptoms is this patient LEAST likely to experience as a result of this finding? ","
A. . Constipation, 
B. Buttock claudication, 
C. Erectile dysfunction, 
D. Thigh claudication, 
E. A and C",A,,Cardiology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 67-year-old man presents to the outpatient clinic with a CT angiogram, which shows occlusion of the distal aorta and proximal  common iliac arteries. Which of the following symptoms is this patient LEAST likely to experience as a result of this finding? 

###Options:
A. . Constipation, 
B. Buttock claudication, 
C. Erectile dysfunction, 
D. Thigh claudication, 
E. A and C

###Answer:"
ab1000e6c408a01707dcecb3f02049bfc05d029b1e4496ea93a2572744780044,test,Male,Medicine,Intern,GH,mcq,,Which of the following is not a recognized cause of facial diplegia?,Which of the following is not a recognized cause of facial diplegia?,"
A. Lyme disease, 
B. Guillain-Barr\u00e9 syndrome, 
C. Sarcoidosis, 
D. Pott\u2019s disease, 
E. Bell\u2019s palsy",D,,Neurology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which of the following is not a recognized cause of facial diplegia?

###Options:
A. Lyme disease, 
B. Guillain-Barr\u00e9 syndrome, 
C. Sarcoidosis, 
D. Pott\u2019s disease, 
E. Bell\u2019s palsy

###Answer:"
0c29466abbbf184f53ddd854e2bff1f38fab636e5b5783c69b454154e9c2184f,test,Male,Medicine,Intern,GH,mcq,,"When WBCs count are increased in CSF, it is known as....?","When WBCs count are increased in CSF, it is known as....?","
A. Thrombocytosis, 
B. Leukcopenia, 
C. Erythrocytosis, 
D. Pleocytosis, 
E. none of the above",D,"Pleocytosis, a marker of CNS inflammation, is defined as the appearance of leukocytes in the CSF to a level exceeding normal",Neurology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: When WBCs count are increased in CSF, it is known as....?

###Options:
A. Thrombocytosis, 
B. Leukcopenia, 
C. Erythrocytosis, 
D. Pleocytosis, 
E. none of the above

###Answer:"
b948cc56c39b00f44d08a8249cb322f457b8362a37fbc9a78e808c3e8bcae0ed,test,Male,Medicine,Intern,KE,mcq,,Psychomotor poverty seen in schizophrenia includes all of the following EXCEPT:,Psychomotor poverty seen in schizophrenia includes all of the following EXCEPT:,"
A. Avolition, 
B. Decreased spontaneous movement, 
C. Poverty of speech, 
D. Blunted or flattened affect, 
E. Paranoid delusions",E,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Psychomotor poverty seen in schizophrenia includes all of the following EXCEPT:

###Options:
A. Avolition, 
B. Decreased spontaneous movement, 
C. Poverty of speech, 
D. Blunted or flattened affect, 
E. Paranoid delusions

###Answer:"
bcd0ef8130d7f0e700fd924452c59f8605643cb362ac91ba165c28d74f9e2f65,test,Male,Medicine,Licensed Professional,MW,mcq,,Deep leucoma is best treated by: ,Deep leucoma is best treated by: ,"
A. Tattooing, 
B. Lamellar keratoplasty, 
C. Keratectomy, 
D. Penetrating keratoplasty, 
E. n/a",D,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Deep leucoma is best treated by: 

###Options:
A. Tattooing, 
B. Lamellar keratoplasty, 
C. Keratectomy, 
D. Penetrating keratoplasty, 
E. n/a

###Answer:"
4918574cd5616bf689c61fe1969f763489fbb2f5d14e955e89351de83ccd6aed,test,Male,Medicine,Intern,MW,mcq,,"A 62-year-old diabetic male with a history of claudication now presents withrest pain, and you begin a workup in preparation for surgery.  Which of the following is TRUE of the workup? ","A 62-year-old diabetic male with a history of claudication now presents withrest pain, and you begin a workup in preparation for surgery. Which of the following is TRUE of the workup? ","
A. Segmental pressure changes of > 20 mmHg between levels in the lowerextremity indicate a hemodynamically significant  occlusive lesion., 
B. . An ankle-brachial of > 1 indicates that his pain is non-ischemic, 
C. Angiography is necessary for operative planning, 
D. CT angiography is unlikely to be beneficial in this patient., 
E. B and D",A,,Cardiology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 62-year-old diabetic male with a history of claudication now presents withrest pain, and you begin a workup in preparation for surgery.  Which of the following is TRUE of the workup? 

###Options:
A. Segmental pressure changes of > 20 mmHg between levels in the lowerextremity indicate a hemodynamically significant  occlusive lesion., 
B. . An ankle-brachial of > 1 indicates that his pain is non-ischemic, 
C. Angiography is necessary for operative planning, 
D. CT angiography is unlikely to be beneficial in this patient., 
E. B and D

###Answer:"
a3d415a6263b1b62f8f9bf3e96b5bda934f4248e3bfb738ae9c02144ed8d7d90,test,Female,Medicine,Licensed Professional,NG,mcq,,"What affect would severe mitral valve stenosis have on the S1 heart sound?
","What affect would severe mitral valve stenosis have on the S 1 heart sound?
","
A. Widened splitting, 
B. Absence of splitting, 
C. increased intensity, 
D. Paradoxical splitting, 
E. n/a",C,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: What affect would severe mitral valve stenosis have on the S1 heart sound?


###Options:
A. Widened splitting, 
B. Absence of splitting, 
C. increased intensity, 
D. Paradoxical splitting, 
E. n/a

###Answer:"
348db1db6f0017418f180e249dc07bba7f2b5687a7fad775ad4a32cdd5e3f104,test,Male,Medicine,Licensed Professional,MW,mcq,,Chalazion is a chronic inflammatory granuloma of ,Chalazion is a chronic inflammatory granuloma of ,"
A. Meibomian gland, 
B. Zies\u2019s gland, 
C. Sweat gland, 
D. Wolfring\u2019s gland, 
E. n/a",A,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Chalazion is a chronic inflammatory granuloma of 

###Options:
A. Meibomian gland, 
B. Zies\u2019s gland, 
C. Sweat gland, 
D. Wolfring\u2019s gland, 
E. n/a

###Answer:"
2e2346b65ce764750fd93a77cfbfe0ce1d205b1e99fabcb70f426ea40b564538,test,Male,Medicine,Intern,GH,mcq,,Bilateral lower motor neuron facial weakness may occur in all of the following except?,Bilateral lower motor neuron facial weakness may occur in all of the following except?,"
A. Sarcoidosis, 
B. Guillain-Barr\u00e9 syndrome, 
C. Lyme disease, 
D. Lymphoma, 
E. Parasagittal meningioma",E,,Neurology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Bilateral lower motor neuron facial weakness may occur in all of the following except?

###Options:
A. Sarcoidosis, 
B. Guillain-Barr\u00e9 syndrome, 
C. Lyme disease, 
D. Lymphoma, 
E. Parasagittal meningioma

###Answer:"
d4c59eefd92ce7ae959d15b605a8fae1c329ca111392a89f122fa309688972a4,test,Male,Medicine,Intern,MW,mcq,,A 55-year-old male presents with a history of cramping pain in his calf muscles with exertion. He states that this occurs predictably when hehas walked  about 50 meters. It resolves when he stops to rest. Whichof the following is TRUE of this condition? ,A 55-year-old male presents with a history of cramping pain in his calf muscles with exertion. He states that this occurs predictably when hehas walked about 50 meters. It resolves when he stops to rest. Whichof the following is TRUE of this condition? ,"
A. It typically occurs with an ankle-brachial index (ABI) of 0.6-0.8., 
B. It is a form of limb-threatening ischemia., 
C. The treatment of choice is surgical bypass., 
D. There are no medical therapies available for this condition., 
E. None of the above",A,,Cardiology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 55-year-old male presents with a history of cramping pain in his calf muscles with exertion. He states that this occurs predictably when hehas walked  about 50 meters. It resolves when he stops to rest. Whichof the following is TRUE of this condition? 

###Options:
A. It typically occurs with an ankle-brachial index (ABI) of 0.6-0.8., 
B. It is a form of limb-threatening ischemia., 
C. The treatment of choice is surgical bypass., 
D. There are no medical therapies available for this condition., 
E. None of the above

###Answer:"
6df0464c56b3e4280d16f7db0b4fd8c5a1ba75e93a9dab4c0a5b882936dcde0e,test,Male,Medicine,Intern,KE,mcq,,A 20-year-old man with an identical twin is diagnosed with major depressive disorder. His twin brother asks you to comment on the chance that he will develop a depressive disorder. Which of the following is the correct response to his twin brother?,A 20-year-old man with an identical twin is diagnosed with major depressive disorder. His twin brother asks you to comment on the chance that he will develop a depressive disorder. Which of the following is the correct response to his twin brother?,"
A. \u2018Major depressive disorder is strongly heritable. You will definitely develop it as well.\u2019, 
B. \u2018The likelihood of you developing depressive disorder is higher than your other siblings\u2019, 
C. \u2018There is only a slightly increased risk that you will become depressed as compared to the general population\u2019, 
D. \u2018The likelihood of you developing depressive disorder is the same as if you were non-identical twins.\u2019, 
E. \u2018You need not worry because environmental factor is an important thing to determine whether you will develop a depressive disorder.\u2019",B,,Psychiatry,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 20-year-old man with an identical twin is diagnosed with major depressive disorder. His twin brother asks you to comment on the chance that he will develop a depressive disorder. Which of the following is the correct response to his twin brother?

###Options:
A. \u2018Major depressive disorder is strongly heritable. You will definitely develop it as well.\u2019, 
B. \u2018The likelihood of you developing depressive disorder is higher than your other siblings\u2019, 
C. \u2018There is only a slightly increased risk that you will become depressed as compared to the general population\u2019, 
D. \u2018The likelihood of you developing depressive disorder is the same as if you were non-identical twins.\u2019, 
E. \u2018You need not worry because environmental factor is an important thing to determine whether you will develop a depressive disorder.\u2019

###Answer:"
270a239e30403227db36312e4b6a55f36b0af7dfcf2e1e920b2b934b4e39a43c,test,Male,Medicine,Licensed Professional,MW,mcq,,Organisms causing angular conjunctivitis are: ,Organisms causing angular conjunctivitis are: ,"
A. Moraxella Axenfeld bacilli, 
B. Pneumococci, 
C. Gonococci, 
D. Adenovirus, 
E. n/a",A,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Organisms causing angular conjunctivitis are: 

###Options:
A. Moraxella Axenfeld bacilli, 
B. Pneumococci, 
C. Gonococci, 
D. Adenovirus, 
E. n/a

###Answer:"
4e74e1c33c73b6a26b40f735af74cce7b5996057b6512d170157d45722e6ab2c,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which is false about Valvular Heart disease?
","Which is false about Valvular Heart disease?
","
A. Rheumatic heart disease is the most common cause of Mitral Valve disease, 
B. Mitral Regurgitation could be from  functional and Organic cause, 
C. Newer oral anticoagulants are best choice of therapy., 
D. Anticoagulants are important to prevent Cardioembic stroke, 
E. n/a",C,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which is false about Valvular Heart disease?


###Options:
A. Rheumatic heart disease is the most common cause of Mitral Valve disease, 
B. Mitral Regurgitation could be from  functional and Organic cause, 
C. Newer oral anticoagulants are best choice of therapy., 
D. Anticoagulants are important to prevent Cardioembic stroke, 
E. n/a

###Answer:"
5710b371fe943701d5d3b87b0227ae0ee972d491f7d08002eae481d6fb179846,test,Male,Medicine,Licensed Professional,MW,mcq,,Advanced keratoconus is least to be corrected when treated by: ,Advanced keratoconus is least to be corrected when treated by: ,"
A. Hard contact Lens,, 
B. Rigid gas permeable (RGP) contact lens, 
C. Spectacles., 
D. Keratoplasty., 
E. n/a",C,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Advanced keratoconus is least to be corrected when treated by: 

###Options:
A. Hard contact Lens,, 
B. Rigid gas permeable (RGP) contact lens, 
C. Spectacles., 
D. Keratoplasty., 
E. n/a

###Answer:"
83fc214ddb35f48e27deb5e6a967a516880ad79fd8b58321352e702619d6436c,test,Male,Medicine,Intern,GH,mcq,,"The causes of a mixed upper and lower motor neuron picture include the following except?
","The causes of a mixed upper and lower motor neuron picture include the following except?
","
A. Guillain-Barr\u00e9 syndrome, 
B. Amyotrophic lateral sclerosis, 
C. Syringomyelia, 
D. Motor neuron disease, 
E. Taboparesis",A,,Neurology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: The causes of a mixed upper and lower motor neuron picture include the following except?


###Options:
A. Guillain-Barr\u00e9 syndrome, 
B. Amyotrophic lateral sclerosis, 
C. Syringomyelia, 
D. Motor neuron disease, 
E. Taboparesis

###Answer:"
ed2cb6bb51972923b3ded33cd594b551563a13bb3072f3eba2fd1f63a8267640,test,Male,Medicine,Intern,MW,mcq,,"A 63-year-old woman presents with sudden-onset severe abdominal pain. Thepain has been present for the past 6 hours and has increased in  intensity. Shehas an irregular heart rate, which is confirmed on EKG to be atrial  fibrillation. You suspect mesenteric ischemia. What is the definitive treatment  for this patient's condition? ","A 63-year-old woman presents with sudden-onset severe abdominal pain. Thepain has been present for the past 6 hours and has increased in intensity. Shehas an irregular heart rate, which is confirmed on EKG to be atrial fibrillation. You suspect mesenteric ischemia. What is the definitive treatment for this patient's condition? ","
A. Intravenous fluids and antibiotics with observation., 
B. Anticoagulation with unfractionated or low-molecular-weight heparin., 
C. Endovascularthrombolytic therapy., 
D. Open embolectomy., 
E. A and B",D,,Cardiology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 63-year-old woman presents with sudden-onset severe abdominal pain. Thepain has been present for the past 6 hours and has increased in  intensity. Shehas an irregular heart rate, which is confirmed on EKG to be atrial  fibrillation. You suspect mesenteric ischemia. What is the definitive treatment  for this patient's condition? 

###Options:
A. Intravenous fluids and antibiotics with observation., 
B. Anticoagulation with unfractionated or low-molecular-weight heparin., 
C. Endovascularthrombolytic therapy., 
D. Open embolectomy., 
E. A and B

###Answer:"
47ca19ea64ae5971d1f87c618f18e06acc1d342b139c7bfb52bd744967691d4f,test,Male,Medicine,Licensed Professional,MW,mcq,,"Bacteria, which can attack normal corneal epithelium: 
","Bacteria, which can attack normal corneal epithelium: 
","
A. Neisseria gonorrhea., 
B. Staphylococcal epidermidis, 
C. Moraxella lacunata., 
D. Staphylococcal aureus, 
E. n/a",A,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Bacteria, which can attack normal corneal epithelium: 


###Options:
A. Neisseria gonorrhea., 
B. Staphylococcal epidermidis, 
C. Moraxella lacunata., 
D. Staphylococcal aureus, 
E. n/a

###Answer:"
806ceea078498101cf3638996f541a586c6b0afe4e14b7aa3fdecf3644e3fde9,test,Male,Medicine,Intern,KE,mcq,,Which of the following is a key feature of post-traumatic stress disorder?,Which of the following is a key feature of post-traumatic stress disorder?,"
A. Reduced appetite, 
B. Weight loss, 
C. Headaches; global in nature, 
D. Flashback of the experience, 
E. Over socialization",D,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which of the following is a key feature of post-traumatic stress disorder?

###Options:
A. Reduced appetite, 
B. Weight loss, 
C. Headaches; global in nature, 
D. Flashback of the experience, 
E. Over socialization

###Answer:"
4aa36621c2983f928c80e5dfabda81eb183636f282ce7d720684b2cbd4955e33,test,Male,Medicine,Intern,MW,mcq,,"A 22-year-old patient with known rheumatic disease of the mitral
valve presents to thehospital with acute-onset pain in her right lower extremity. The limb is cool, and she describes a sensation of numbness and tingling. You are unable to appreciate pulses in the limb. Which of the following is TRUE of her management? 
","A 22-year-old patient with known rheumatic disease of the mitral
valve presents to thehospital with acute-onset pain in her right lower extremity. The limb is cool, and she describes a sensation of numbness and tingling. You are unable to appreciate pulses in the limb. Which of the following is TRUE of her management? 
","
A. CTA should be performed following the initiation of a  heparin drip to confirm thediagnosis and guide the surgical  approach, 
B. This condition is treated with anticoagulation and observation., 
C. The patient should undergo amputation of the limb following the initiation of a heparindrip, 
D. Emergent embolectomy is indicated following the initiation of a heparin drip, 
E. A and D",D,,Internal_Medicine,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 22-year-old patient with known rheumatic disease of the mitral
valve presents to thehospital with acute-onset pain in her right lower extremity. The limb is cool, and she describes a sensation of numbness and tingling. You are unable to appreciate pulses in the limb. Which of the following is TRUE of her management? 


###Options:
A. CTA should be performed following the initiation of a  heparin drip to confirm thediagnosis and guide the surgical  approach, 
B. This condition is treated with anticoagulation and observation., 
C. The patient should undergo amputation of the limb following the initiation of a heparindrip, 
D. Emergent embolectomy is indicated following the initiation of a heparin drip, 
E. A and D

###Answer:"
6f5d05d2e4af9956cf891a8ce848181932efe0b99b439f23cbeaede1478a032f,test,Male,Medicine,Intern,GH,mcq,,"About myasthenia gravis which among the following is false?
","About myasthenia gravis which among the following is false?
","
A. Is caused by antibodies to the acetylcholine receptor in the majority of cases., 
B. Causes muscle wasting, 
C. May show diurnal variation in symptoms, 
D. It is characterized by fatigable muscle weakness, 
E. May present with ophthalmoplegia",B,,Neurology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: About myasthenia gravis which among the following is false?


###Options:
A. Is caused by antibodies to the acetylcholine receptor in the majority of cases., 
B. Causes muscle wasting, 
C. May show diurnal variation in symptoms, 
D. It is characterized by fatigable muscle weakness, 
E. May present with ophthalmoplegia

###Answer:"
8a464f607fc0780576cc4579b0a6f8da0d5fdaa7833d36ed43b7ceb5b99dff3c,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which is a classic symptom in aortic stenosis?
","Which is a classic symptom in aortic stenosis?
","
A. Acute Heart failure, 
B. Orthopnea, 
C. Syncope, 
D. Easy Satiety, 
E. n/a",B,,Cardiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which is a classic symptom in aortic stenosis?


###Options:
A. Acute Heart failure, 
B. Orthopnea, 
C. Syncope, 
D. Easy Satiety, 
E. n/a

###Answer:"
e1832dec8806b8008b2a89210c2fd636c542e2e9f609a7e823790f4f7603dffb,test,Male,Medicine,Licensed Professional,MW,mcq,,"Herpes simplex keratitis is characterized by: 
","Herpes simplex keratitis is characterized by: 
","
A. Presence of pus in the anterior chamber, 
B. No tendency to recurrence, 
C. Corneal hyposthesia, 
D. Tendency to perforate, 
E. n/a",C,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Herpes simplex keratitis is characterized by: 


###Options:
A. Presence of pus in the anterior chamber, 
B. No tendency to recurrence, 
C. Corneal hyposthesia, 
D. Tendency to perforate, 
E. n/a

###Answer:"
13b0dcb6856a1ba56632d84162ccf5ae3fd5d75d7d30b7692358eaf6856e6b18,test,Male,Medicine,Licensed Professional,MW,mcq,,"Herpes simplex keratitis is characterized by: 
a. 
b.  
c.  
d. 
","Herpes simplex keratitis is characterized by: 
a. 
b. 
c. 
d. 
","
A. Presence of pus in the anterior chamber, 
B. No tendency to recurrence, 
C. Corneal hyposthesia, 
D. Tendency to perforate, 
E. n/a",C,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Herpes simplex keratitis is characterized by: 
a. 
b.  
c.  
d. 


###Options:
A. Presence of pus in the anterior chamber, 
B. No tendency to recurrence, 
C. Corneal hyposthesia, 
D. Tendency to perforate, 
E. n/a

###Answer:"
94d58921a690b97e87f083a5da3ab8c743d917f449c0993917437f8d43bdc937,test,Male,Medicine,Intern,KE,mcq,,The following antipsychotic is associated with agranulocytosis:,The following antipsychotic is associated with agranulocytosis:,"
A. Haloperidol, 
B. Aripiprazole, 
C. Risperidone, 
D. Clozapine, 
E. Fluphenazine",D,,Psychiatry,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: The following antipsychotic is associated with agranulocytosis:

###Options:
A. Haloperidol, 
B. Aripiprazole, 
C. Risperidone, 
D. Clozapine, 
E. Fluphenazine

###Answer:"
3dcf787552c8018c6d4930e86e2856e28cd83e90e61a63ab3d42d48473955101,test,Male,Medicine,Intern,MW,mcq,,"A 57-year-old man presents to the hospital with blurred vision. He is found to have a systolic blood pressure of 174 mmHg. He has a history of hypertension and is already taking three antihypertensive medications, which he says he regularly uses as instructed.You are concerned about renovascular hypertension. Which of the following diagnostic modalities has the highest risk of complications? ","A 57-year-old man presents to the hospital with blurred vision. He is found to have a systolic blood pressure of 174 mmHg. He has a history of hypertension and is already taking three antihypertensive medications, which he says he regularly uses as instructed. You are concerned about renovascular hypertension. Which of the following diagnostic modalities has the highest risk of complications? ","
A. Duplex ultrasound, 
B. CT angiogram, 
C. Angiography, 
D. Captopril scanning, 
E. MRI",C,,Nephrology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 57-year-old man presents to the hospital with blurred vision. He is found to have a systolic blood pressure of 174 mmHg. He has a history of hypertension and is already taking three antihypertensive medications, which he says he regularly uses as instructed.You are concerned about renovascular hypertension. Which of the following diagnostic modalities has the highest risk of complications? 

###Options:
A. Duplex ultrasound, 
B. CT angiogram, 
C. Angiography, 
D. Captopril scanning, 
E. MRI

###Answer:"
1379e530ce50d14c33da471b8508770800dd3d969a2c50086858b6f54cc6efd5,test,Male,Medicine,Licensed Professional,MW,mcq,,"The effective treatment of dendritic ulcer of the cornea is: 

","The effective treatment of dendritic ulcer of the cornea is: 

","
A. Surface anesthesia, 
B. Local corticosteroids, 
C. Systemic corticosteroids, 
D. Acyclovir ointment, 
E. n/a",D,,Ophthalmology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: The effective treatment of dendritic ulcer of the cornea is: 



###Options:
A. Surface anesthesia, 
B. Local corticosteroids, 
C. Systemic corticosteroids, 
D. Acyclovir ointment, 
E. n/a

###Answer:"
8c413494af3092e927fb91bcb7b75b64169f986658d3e57218d5aba2e179e612,test,Male,Medicine,Intern,GH,mcq,,"The following cranial nerves carry parasympathetic fibres except?
","The following cranial nerves carry parasympathetic fibres except?
","
A. Oculomotor, 
B. Trigeminal, 
C. Facial, 
D. Glossopharyngeal, 
E. Vagus",B,,Neurology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: The following cranial nerves carry parasympathetic fibres except?


###Options:
A. Oculomotor, 
B. Trigeminal, 
C. Facial, 
D. Glossopharyngeal, 
E. Vagus

###Answer:"
